TotalCores,MatrixSize,SingleCore,Time
12,200,11,1524.7
12,300,0,4970.333333333333
12,300,1,4954.3
12,300,2,4955.3
12,300,3,4956.633333333333
12,300,4,4955.533333333334
12,300,5,4955.966666666666
12,300,6,4960.266666666666
12,300,7,4959.9
12,300,8,4972.333333333333
12,300,9,4960.533333333334
12,300,10,4966.0
12,300,11,4967.3
12,400,0,10959.433333333332
12,400,1,10940.9
12,400,2,10948.866666666667
12,400,3,10945.966666666667
12,400,4,10944.633333333333
12,400,5,10943.533333333333
12,400,6,10938.166666666666
12,400,7,10935.733333333334
12,400,8,10946.2
12,400,9,10938.8
12,400,10,10943.533333333333
12,400,11,10946.2
12,500,0,17593.866666666665
12,500,1,17567.833333333332
12,500,2,17567.866666666665
12,500,3,17567.766666666666
12,500,4,17568.033333333333
12,500,5,17566.933333333334
12,500,6,17558.766666666666
12,500,7,17566.633333333335
12,500,8,17572.966666666667
12,500,9,17563.333333333332
12,500,10,17565.566666666666
12,500,11,17582.766666666666
12,600,0,27857.566666666666
12,600,1,27831.066666666666
12,600,2,27831.933333333334
12,600,3,27837.166666666668
12,600,4,27835.333333333332
12,600,5,27836.666666666668
12,600,6,27841.866666666665
12,600,7,27832.433333333334
12,600,8,27839.766666666666
12,600,9,27836.033333333333
12,600,10,27832.266666666666
12,600,11,27853.2
12,700,0,43464.5
12,700,1,43438.03333333333
12,700,2,43432.4
12,700,3,43432.7
12,700,4,43441.666666666664
12,700,5,43452.433333333334
12,700,6,43473.53333333333
12,700,7,43450.6
12,700,8,43458.2
12,700,9,43449.5
12,700,10,43456.96666666667
12,700,11,43466.53333333333
12,800,0,63305.433333333334
12,800,1,63306.6
12,800,2,63271.166666666664
12,800,3,63273.2
12,800,4,63274.73333333333
12,800,5,63269.433333333334
12,800,6,63314.4
12,800,7,63290.933333333334
12,800,8,63289.5
12,800,9,63296.23333333333
12,800,10,63298.3
12,800,11,63296.433333333334
12,900,0,87878.46666666666
12,900,1,87883.8
12,900,2,87850.0
12,900,3,87880.86666666667
12,900,4,87844.66666666667
12,900,5,87843.83333333333
12,900,6,87880.56666666667
12,900,7,87875.23333333334
12,900,8,87861.26666666666
12,900,9,87867.2
12,900,10,87869.23333333334
12,900,11,87859.66666666667
12,1000,0,118168.4
12,1000,1,118179.53333333334
12,1000,2,118179.16666666667
12,1000,3,118176.9
12,1000,4,118141.4
12,1000,5,118140.1
12,1000,6,118178.3
12,1000,7,118162.16666666667
