TotalCores,MatrixSize,Time,Speedup,Eficiencia
37,300,1782.6837837837843,17.276404793056724,0.46692985927180336
37,400,3753.9423423423423,18.15097137519811,0.49056679392427327
37,500,7012.1225225225235,18.522028517923143,0.5005953653492742
37,600,12209.826126126129,18.140433045102423,0.4902819741919574
37,700,17662.91891891892,19.869299912679075,0.5370081057480831
37,800,24922.778378378374,21.019697672276646,0.568099937088558
37,900,33588.033333333326,22.210398346236413,0.6002810363847679
37,1000,42752.14504504504,23.84158266038008,0.6443670989291913
38,100,97.56491228070178,17.222380061857148,0.4532205279436092
38,200,566.1956140350877,17.246041988464096,0.4538432102227394
38,300,1774.8280701754393,17.352873320074483,0.4566545610545917
38,400,3845.0500000000006,17.72088789482581,0.46633915512699503
38,500,7504.649122807015,17.306436477972724,0.4554325388940191
38,600,12252.390350877196,18.07741403843503,0.47572142206407975
38,700,18333.064912280704,19.142998457297985,0.5037631172973154
38,800,24764.707017543857,21.15386490522768,0.5566806554007284
38,900,32604.66403508772,22.88027256459945,0.6021124359105119
38,1000,43111.593859649125,23.64280020168792,0.6221789526759979
39,100,95.19401709401708,17.651319392693285,0.4525979331459817
39,200,569.2905982905983,17.152282793099825,0.43980212289999554
39,300,1752.4752136752143,17.574209567322598,0.45062075813647684
39,400,3808.088034188033,17.892889919633497,0.45879204922137173
39,500,6882.329914529915,18.871332084667213,0.48388030986326186
39,600,11892.188034188035,18.624960578876024,0.4775630917660519
39,700,17968.642735042733,19.53123775169203,0.5008009679921033
39,800,24049.641880341875,21.782830250577504,0.5585341089891668
39,900,31784.917094017106,23.47036482094272,0.6018042261780184
39,1000,41479.56752136752,24.573033445320647,0.6300777806492474
40,100,96.9675,17.328486348518833,0.4332121587129708
40,200,524.3375,18.62280178955984,0.465570044738996
40,300,1761.1541666666667,17.48760400968115,0.43719010024202876
40,400,3826.369999999999,17.80739970259019,0.44518499256475474
40,500,7236.4749999999985,17.94778995758755,0.44869474893968875
40,600,12048.177499999996,18.38382056815924,0.45959551420398104
40,700,18056.414166666676,19.436297267771455,0.48590743169428635
40,800,23812.524166666662,21.99973690315415,0.5499934225788538
40,900,31637.859999999997,23.579458281944483,0.589486457048612
40,1000,40625.15833333334,25.08984190625718,0.6272460476564296
